001 , Cholera
103.1 , Intermediate lesions
103.2 , Late lesions
103.3 , Mixed lesions
103.9 , Pinta, unspecified
104 , Other spirochetal infection
104.0 , Nonvenereal endemic syphilis
104.8 , Other specified spirochetal infections
104.9 , Spirochetal infection, unspecified
110 , Dermatophytosis
110.0 , Of scalp and beard
110.1 , Of nail
110.2 , Of hand
110.3 , Of groin and perianal area
110.4 , Of foot
110.5 , Of the body
110.6 , Deep seated dermatophytosis
110.8 , Of other specified sites
110.9 , Of unspecified site
111 , Dermatomycosis, other and unspecified
111.0 , Pityriasis versicolor
111.1 , Tinea nigra
111.2 , Tinea blanca
111.3 , Black piedra
111.8 , Other specified dermatomycoses
111.9 , Dermatomycosis, unspecified
112 , Candidiasis
112.0 , Of mouth
112.1 , Of vulva and vagina
112.2 , Of other urogenital sites
112.3 , Of skin and nails
112.4 , Of lung
112.5 , Disseminated
112.8 , Of other specified sites
112.81 , Candidal endocarditis
112.82 , Candidal otitis externa
112.83 , Candidal meningitis
112.84 , Candidal esophagitis
112.85 , Candidal enteritis
112.89 , Other
112.9 , Of unspecified site
114 , Coccidioidomycosis
114.0 , Primary coccidioidomycosis (pulmonary)
114.1 , Primary extrapulmonary coccidioidomycosis
114.2 , Coccidioidal meningitis
114.3 , Other forms of progressive coccidioidomycosis
114.4 , Chronic pulmonary coccidioidomycosis
114.5 , Pulmonary coccidioidomycosis, unspecified
114.9 , Coccidioidomycosis, unspecified
115 , Histoplasmosis
0 , without mention of manifestation
1 , meningitis
2 , retinitis
3 , pericarditis
4 , endocarditis
5 , pneumonia
9 , other
115.0 , Infection by Histoplasma capsulatum
115.1 , Infection by Histoplasma duboisii
115.9 , Histoplasmosis, unspecified
116 , Blastomycotic infection
116.0 , Blastomycosis
116.1 , Paracoccidioidomycosis
116.2 , Lobomycosis
117 , Other mycoses
117.0 , Rhinosporidiosis
117.1 , Sporotrichosis
117.2 , Chromoblastomycosis
117.3 , Aspergillosis
117.4 , Mycotic mycetomas
117.5 , Cryptococcosis
117.6 , Allescheriosis [Petriellidosis]
117.7 , Zygomycosis [Phycomycosis or Mucormycosis]
117.8 , Infection by dematiacious fungi [Phaehyphomycosis]
117.9 , Other and unspecified mycoses
118 , Opportunistic mycoses
120 , Schistosomiasis [bilharziasis]
120.0 , Schistosoma haematobium
120.1 , Schistosoma mansoni
120.2 , Schistosoma japonicum
120.3 , Cutaneous
120.8 , Other specified schistosomiasis
120.9 , Schistosomiasis, unspecified
121 , Other trematode infections
121.0 , Opisthorchiasis
121.1 , Clonorchiasis
121.2 , Paragonimiasis
121.3 , Fascioliasis
121.4 , Fasciolopsiasis
121.5 , Metagonimiasis
121.6 , Heterophyiasis
121.8 , Other specified trematode infections
121.9 , Trematode infection, unspecified
122 , Echinococcosis
122.0 , Echinococcus granulosus infection of liver
122.1 , Echinococcus granulosus infection of lung
122.2 , Echinococcus granulosus infection of thyroid
122.3 , Echinococcus granulosus infection, other
122.4 , Echinococcus granulosus infection, unspecified
122.5 , Echinococcus multilocularis infection of liver
122.6 , Echinococcus multilocularis infection, other
122.7 , Echinococcus multilocularis infection, unspecified
122.8 , Echinococcosis, unspecified, of liver
122.9 , Echinococcosis, other and unspecified
123 , Other cestode infection
123.0 , Taenia solium infection, intestinal form
123.1 , Cysticercosis
123.2 , Taenia saginata infection
123.3 , Taeniasis, unspecified
123.4 , Diphyllobothriasis, intestinal
123.5 , Sparganosis [larval diphyllobothriasis]
123.6 , Hymenolepiasis
123.8 , Other specified cestode infection
123.9 , Cestode infection, unspecified
124 , Trichinosis
125 , Filarial infection and dracontiasis
125.0 , Bancroftian filariasis
125.1 , Malayan filariasis
125.2 , Loiasis
125.3 , Onchocerciasis
125.4 , Dipetalonemiasis
125.5 , Mansonella ozzardi infection
125.6 , Other specified filariasis
125.7 , Dracontiasis
125.9 , Unspecified filariasis
126 , Ancylostomiasis and necatoriasis
126.0 , Ancylostoma duodenale
126.1 , Necator americanus
126.2 , Ancylostoma braziliense
126.3 , Ancylostoma ceylanicum
126.8 , Other specified Ancylostoma
126.9 , Ancylostomiasis and necatoriasis, unspecified
127 , Other intestinal helminthiases
127.0 , Ascariasis
127.1 , Anisakiasis
127.2 , Strongyloidiasis
127.3 , Trichuriasis
127.4 , Enterobiasis
127.5 , Capillariasis
127.6 , Trichostrongyliasis
127.7 , Other specified intestinal helminthiasis
127.8 , Mixed intestinal helminthiasis
127.9 , Intestinal helminthiasis, unspecified
128 , Other and unspecified helminthiases
128.0 , Toxocariasis
128.1 , Gnathostomiasis
128.8 , Other specified helminthiasis
128.9 , Helminth infection, unspecified
129 , Intestinal parasitism, unspecified
130 , Toxoplasmosis
130.0 , Meningoencephalitis due to toxoplasmosis
130.1 , Conjunctivitis due to toxoplasmosis
130.2 , Chorioretinitis due to toxoplasmosis
130.3 , Myocarditis due to toxoplasmosis
130.4 , Pneumonitis due to toxoplasmosis
130.5 , Hepatitis due to toxoplasmosis
130.7 , Toxoplasmosis of other specified sites
130.8 , Multisystemic disseminated toxoplasmosis
130.9 , Toxoplasmosis, unspecified
131 , Trichomoniasis
131.0 , Urogenital trichomoniasis
131.00 , Urogenital trichomoniasis, unspecified
131.01 , Trichomonal vulvovaginitis
131.02 , Trichomonal urethritis
131.03 , Trichomonal prostatitis
131.09 , Other
131.8 , Other specified sites
131.9 , Trichomoniasis, unspecified
132 , Pediculosis and phthirus infestation
132.0 , Pediculus capitis [head louse]
132.1 , Pediculus corporis [body louse]
132.2 , Phthirus pubis [pubic louse]
132.3 , Mixed infestation
132.9 , Pediculosis, unspecified
133 , Acariasis
133.0 , Scabies
133.8 , Other acariasis
133.9 , Acariasis, unspecified
134 , Other infestation
134.0 , Myiasis
134.1 , Other arthropod infestation
134.2 , Hirudiniasis
134.8 , Other specified infestations
134.9 , Infestation, unspecified
135 , Sarcoidosis
136 , Other and unspecified infectious and parasitic diseases
136.0 , Ainhum
136.1 , Behçet's syndrome
136.2 , Specific infections by free-living amebae
136.3 , Pneumocystosis
136.4 , Psorospermiasis
136.5 , Sarcosporidiosis
136.8 , Other specified infectious and parasitic diseases
136.9 , Unspecified infectious and parasitic diseases
137 , Late effects of tuberculosis
137.0 , Late effects of respiratory or unspecified tuberculosis
137.1 , Late effects of central nervous system tuberculosis
137.2 , Late effects of genitourinary tuberculosis
137.3 , Late effects of tuberculosis of bones and joints
137.4 , Late effects of tuberculosis of other specified organs
138 , Late effects of acute poliomyelitis
139 , Late effects of other infectious and parasitic diseases
139.0 , Late effects of viral encephalitis
139.1 , Late effects of trachoma
139.8 , Late effects of other and unspecified infectious and parasitic diseases
1. , Content:
140-195 , Malignant neoplasms, stated or presumed to be primary, of specified sites, except of lymphatic and hematopoietic tissue
196-198 , Malignant neoplasms, stated or presumed to be secondary, of specified sites
199 , Malignant neoplasms, without specification of site
200-208 , Malignant neoplasms, stated or presumed to be primary, of lymphatic and hematopoietic tissue
210-229 , Benign neoplasms
230-234 , Carcinoma in situ
235-238 , Neoplasms of uncertain behavior [see Note, at beginning of section 235-238]
239 , Neoplasms of unspecified nature
2. , Functional activity
3. , Morphology [Histology]
4. , Malignant neoplasms overlapping site boundaries
140 , Malignant neoplasm of lip
140.0 , Upper lip, vermilion border
140.1 , Lower lip, vermilion border
140.3 , Upper lip, inner aspect
140.4 , Lower lip, inner aspect
140.5 , Lip, unspecified, inner aspect
140.6 , Commissure of lip
140.8 , Other sites of lip
140.9 , Lip, unspecified, vermilion border
141 , Malignant neoplasm of tongue
141.0 , Base of tongue
141.1 , Dorsal surface of tongue
141.2 , Tip and lateral border of tongue
141.3 , Ventral surface of tongue
141.4 , Anterior two-thirds of tongue, part unspecified
141.5 , Junctional zone
141.6 , Lingual tonsil
141.8 , Other sites of tongue
141.9 , Tongue, unspecified
142 , Malignant neoplasm of major salivary glands
142.0 , Parotid gland
142.1 , Submandibular gland
142.2 , Sublingual gland
142.8 , Other major salivary glands
142.9 , Salivary gland, unspecified
143 , Malignant neoplasm of gum
143.0 , Upper gum
143.1 , Lower gum
143.8 , Other sites of gum
143.9 , Gum, unspecified
144 , Malignant neoplasm of floor of mouth
144.0 , Anterior portion
144.1 , Lateral portion
144.8 , Other sites of floor of mouth
144.9 , Floor of mouth, part unspecified
145 , Malignant neoplasm of other and unspecified parts of mouth
145.0 , Cheek mucosa
145.1 , Vestibule of mouth
145.2 , Hard palate
145.3 , Soft palate
145.4 , Uvula
145.5 , Palate, unspecified
145.6 , Retromolar area
145.8 , Other specified parts of mouth
145.9 , Mouth, unspecified
146 , Malignant neoplasm of oropharynx
146.0 , Tonsil
146.1 , Tonsillar fossa
146.2 , Tonsillar pillars (anterior) (posterior)
146.3 , Vallecula
146.4 , Anterior aspect of epiglottis
146.5 , Junctional region
146.6 , Lateral wall of oropharynx
146.7 , Posterior wall of oropharynx
146.8 , Other specified sites of oropharynx
146.9 , Oropharynx, unspecified
147 , Malignant neoplasm of nasopharynx
147.0 , Superior wall
147.1 , Posterior wall
147.2 , Lateral wall
147.3 , Anterior wall
147.8 , Other specified sites of nasopharynx
147.9 , Nasopharynx, unspecified
148 , Malignant neoplasm of hypopharynx
148.0 , Postcricoid region
148.1 , Pyriform sinus
148.2 , Aryepiglottic fold, hypopharyngeal aspect
148.3 , Posterior hypopharyngeal wall
148.8 , Other specified sites of hypopharynx
148.9 , Hypopharynx, unspecified
149 , Malignant neoplasm of other and ill-defined sites within the lip, oral cavity, and pharynx
149.0 , Pharynx, unspecified
149.1 , Waldeyer's ring
149.8 , Other
149.9 , Ill-defined
150 , Malignant neoplasm of esophagus
150.0 , Cervical esophagus
150.1 , Thoracic esophagus
150.2 , Abdominal esophagus
150.3 , Upper third of esophagus
150.4 , Middle third of esophagus
150.5 , Lower third of esophagus
150.8 , Other specified part
150.9 , Esophagus, unspecified
151 , Malignant neoplasm of stomach
151.0 , Cardia
151.1 , Pylorus
151.2 , Pyloric antrum
151.3 , Fundus of stomach
151.4 , Body of stomach
151.5 , Lesser curvature, unspecified
151.6 , Greater curvature, unspecified
151.8 , Other specified sites of stomach
151.9 , Stomach, unspecified
152 , Malignant neoplasm of small intestine, including duodenum
152.0 , Duodenum
152.1 , Jejunum
152.2 , Ileum
152.3 , Meckel's diverticulum
152.8 , Other specified sites of small intestine
152.9 , Small intestine, unspecified
153 , Malignant neoplasm of colon
153.0 , Hepatic flexure
153.1 , Transverse colon
153.2 , Descending colon
153.3 , Sigmoid colon
153.4 , Cecum
153.5 , Appendix
153.6 , Ascending colon
153.7 , Splenic flexure
153.8 , Other specified sites of large intestine
153.9 , Colon, unspecified
154 , Malignant neoplasm of rectum, rectosigmoid junction, and anus
154.0 , Rectosigmoid junction
154.1 , Rectum
154.2 , Anal canal
154.3 , Anus, unspecified
154.8 , Other
155 , Malignant neoplasm of liver and intrahepatic bile ducts
155.0 , Liver, primary
155.1 , Intrahepatic bile ducts
155.2 , Liver, not specified as primary or secondary
156 , Malignant neoplasm of gallbladder and extrahepatic bile ducts
156.0 , Gallbladder
156.1 , Extrahepatic bile ducts
156.2 , Ampulla of Vater
156.8 , Other specified sites of gallbladder and extrahepatic bile ducts
156.9 , Biliary tract, part unspecified
157 , Malignant neoplasm of pancreas
157.0 , Head of pancreas
157.1 , Body of pancreas
157.2 , Tail of pancreas
157.3 , Pancreatic duct
157.4 , Islets of Langerhans
157.8 , Other specified sites of pancreas
157.9 , Pancreas, part unspecified
158 , Malignant neoplasm of retroperitoneum and peritoneum
158.0 , Retroperitoneum
158.8 , Specified parts of peritoneum
158.9 , Peritoneum, unspecified
159 , Malignant neoplasm of other and ill-defined sites within the digestive organs and peritoneum
159.0 , Intestinal tract, part unspecified
159.1 , Spleen, not elsewhere classified
159.8 , Other sites of digestive system and intra-abdominal organs
159.9 , Ill-defined
160 , Malignant neoplasm of nasal cavities, middle ear, and accessory sinuses
160.0 , Nasal cavities
160.1 , Auditory tube, middle ear, and mastoid air cells
160.2 , Maxillary sinus
160.3 , Ethmoidal sinus
160.4 , Frontal sinus
160.5 , Sphenoidal sinus
160.8 , Other
160.9 , Accessory sinus, unspecified
161 , Malignant neoplasm of larynx
161.0 , Glottis
161.1 , Supraglottis
161.2 , Subglottis
161.3 , Laryngeal cartilages
161.8 , Other specified sites of larynx
161.9 , Larynx, unspecified
162 , Malignant neoplasm of trachea, bronchus, and lung
162.0 , Trachea
162.2 , Main bronchus
162.3 , Upper lobe, bronchus or lung
162.4 , Middle lobe, bronchus or lung
162.5 , Lower lobe, bronchus or lung
162.8 , Other parts of bronchus or lung
162.9 , Bronchus and lung, unspecified
163 , Malignant neoplasm of pleura
163.0 , Parietal pleura
163.1 , Visceral pleura
163.8 , Other specified sites of pleura
163.9 , Pleura, unspecified
164 , Malignant neoplasm of thymus, heart, and mediastinum
164.0 , Thymus
164.1 , Heart
164.2 , Anterior mediastinum
164.3 , Posterior mediastinum
164.8 , Other
164.9 , Mediastinum, part unspecified
165 , Malignant neoplasm of other and ill-defined sites within the respiratory system and intrathoracic organs
165.0 , Upper respiratory tract, part unspecified
165.8 , Other
165.9 , Ill-defined sites within the respiratory system
170 , Malignant neoplasm of bone and articular cartilage
170.0 , Bones of skull and face, except mandible
170.1 , Mandible
170.2 , Vertebral column, excluding sacrum and coccyx
170.3 , Ribs, sternum, and clavicle
170.4 , Scapula and long bones of upper limb
170.5 , Short bones of upper limb
170.6 , Pelvic bones, sacrum, and coccyx
170.7 , Long bones of lower limb
170.8 , Short bones of lower limb
170.9 , Bone and articular cartilage, site unspecified
171 , Malignant neoplasm of connective and other soft tissue
171.0 , Head, face, and neck
171.2 , Upper limb, including shoulder
171.3 , Lower limb, including hip
171.4 , Thorax
171.5 , Abdomen
171.6 , Pelvis
171.7 , Trunk, unspecified
171.8 , Other specified sites of connective and other soft tissue
171.9 , Connective and other soft tissue, site unspecified
